n_estimators,learning_rate,train_ratio,val_ratio,test_ratio,train_auc,train_logloss,train_accuracy,train_precision,train_recall,train_f1,val_auc,val_logloss,val_accuracy,val_precision,val_recall,val_f1,test_auc,test_logloss,test_accuracy,test_precision,test_recall,test_f1
15,0.0026,0.7,0.15,0.15,0.9879244224510185,0.6626085326097627,0.9683426443202979,0.7827426810477658,0.9459962756052142,0.8566610455311973,0.9594090985395333,0.6629657171833293,0.9643788010425717,0.7890625,0.8782608695652174,0.831275720164609,0.9897137821050865,0.6627362924975394,0.9661164205039097,0.7676056338028169,0.9478260869565217,0.8482490272373541
15,0.0026,0.7,0.2,0.1,0.9853016667283289,0.6625667437869704,0.9728068541627863,0.815831987075929,0.9404096834264432,0.8737024221453287,0.9865450280449855,0.6629868232272653,0.9648208469055375,0.776536312849162,0.9084967320261438,0.8373493975903614,0.9881594527035916,0.66313265420613,0.9622395833333334,0.7608695652173914,0.9090909090909091,0.8284023668639053
15,0.0026,0.8,0.1,0.1,0.9893428016726138,0.6623544252430175,0.9678943937418514,0.776595744680851,0.9526916802610114,0.8556776556776556,0.9777190971112824,0.6624352557822429,0.9661458333333334,0.7802197802197802,0.922077922077922,0.8452380952380952,0.9907624936568497,0.6627232992909581,0.9609375,0.7422680412371134,0.935064935064935,0.8275862068965517
15,0.0034,0.6,0.2,0.2,0.9855622677555477,0.6539290279945954,0.9669708822251195,0.7759856630824373,0.941304347826087,0.8506876227897839,0.9805241825516989,0.6545193012118931,0.965472312703583,0.7759562841530054,0.922077922077922,0.8427299703264095,0.985755228285236,0.6542390064821536,0.965472312703583,0.7747252747252747,0.9215686274509803,0.8417910447761194
15,0.0034,0.7,0.15,0.15,0.9879679623445422,0.6536077901233016,0.9698324022346368,0.7925117004680188,0.9459962756052142,0.8624787775891342,0.9595266073526943,0.654069353805256,0.9652476107732406,0.7952755905511811,0.8782608695652174,0.8347107438016529,0.989772536511667,0.6537875257908289,0.9669852302345786,0.7730496453900709,0.9478260869565217,0.8515625
15,0.0034,0.7,0.2,0.1,0.9853560065115247,0.6535631174486027,0.9726205997392438,0.8135048231511254,0.9422718808193669,0.8731665228645384,0.9865261106854706,0.654112183254639,0.9648208469055375,0.776536312849162,0.9084967320261438,0.8373493975903614,0.9881782472231098,0.654305978371479,0.9622395833333334,0.7608695652173914,0.9090909090909091,0.8284023668639053
15,0.0034,0.8,0.1,0.1,0.9894514973568931,0.6532748450153671,0.9677314211212517,0.7762982689747004,0.9510603588907015,0.8548387096774194,0.9774559738380287,0.6534068536444569,0.9661458333333334,0.7802197802197802,0.922077922077922,0.8452380952380952,0.9909316443325127,0.6537515880780097,0.9609375,0.7422680412371134,0.935064935064935,0.8275862068965517
15,0.0043,0.6,0.2,0.2,0.9856047802993722,0.6441024304525177,0.9669708822251195,0.7759856630824373,0.941304347826087,0.8506876227897839,0.9804912683261706,0.6448405790869327,0.965472312703583,0.7759562841530054,0.922077922077922,0.8427299703264095,0.9855140319514202,0.6444998782519987,0.965472312703583,0.7747252747252747,0.9215686274509803,0.8417910447761194
15,0.0043,0.7,0.15,0.15,0.9880704544832797,0.6437032751983208,0.9702048417132216,0.7949921752738655,0.9459962756052142,0.8639455782312925,0.959543394326003,0.6442981824399774,0.9652476107732406,0.7952755905511811,0.8782608695652174,0.8347107438016529,0.9896634211851604,0.6439129915277726,0.9687228496959166,0.7841726618705036,0.9478260869565217,0.8582677165354331
15,0.0043,0.7,0.2,0.1,0.9878350182520009,0.643691215746661,0.9731793630098715,0.8174474959612278,0.9422718808193669,0.8754325259515571,0.9862778203418366,0.6444477668004881,0.9628664495114007,0.7666666666666667,0.9019607843137255,0.8288288288288288,0.9883192061194956,0.6446644335424332,0.9609375,0.7526881720430108,0.9090909090909091,0.8235294117647058
