n_estimators,learning_rate,train_ratio,val_ratio,test_ratio,train_auc,train_logloss,train_accuracy,train_precision,train_recall,train_f1,val_auc,val_logloss,val_accuracy,val_precision,val_recall,val_f1,test_auc,test_logloss,test_accuracy,test_precision,test_recall,test_f1,split_label,overfit_auc
185,0.04,0.7,0.15,0.15,0.9999768814724652,0.023257846692956132,0.9970204841713222,0.9710669077757685,1.0,0.9853211009174312,0.966258183649488,0.07362169042364931,0.9782797567332754,0.9166666666666666,0.8608695652173913,0.8878923766816144,0.9877371159979856,0.05710912508396174,0.9817549956559514,0.9196428571428571,0.8956521739130435,0.9074889867841409,70/15/15,0.033718697822977206
125,0.05,0.7,0.15,0.15,0.9999005903316006,0.030639351148046615,0.9947858472998138,0.9520426287744227,0.9981378026070763,0.9745454545454545,0.9657713614235353,0.07398250339724244,0.9782797567332754,0.9166666666666666,0.8608695652173913,0.8878923766816144,0.9899613899613898,0.05855342009691142,0.9808861859252823,0.911504424778761,0.8956521739130435,0.9035087719298246,70/15/15,0.03412922890806536
185,0.035,0.7,0.15,0.15,0.9998851779799107,0.03024754511574817,0.9947858472998138,0.9520426287744227,0.9981378026070763,0.9745454545454545,0.9661238878630183,0.07500197938653524,0.9782797567332754,0.9166666666666666,0.8608695652173913,0.8878923766816144,0.9874685244250462,0.05978356686180737,0.9817549956559514,0.9122807017543859,0.9043478260869565,0.9082969432314411,70/15/15,0.03376129011689244
125,0.045,0.7,0.15,0.15,0.9998073456038771,0.03646460756498583,0.9929236499068901,0.9384885764499121,0.994413407821229,0.9656419529837251,0.9708158469028033,0.07641250784477208,0.9782797567332754,0.9166666666666666,0.8608695652173913,0.8878923766816144,0.9889709585361759,0.06269650472817147,0.9808861859252823,0.911504424778761,0.8956521739130435,0.9035087719298246,70/15/15,0.02899149870107376
345,0.025,0.7,0.15,0.15,0.9999953762944931,0.01859904457627405,0.9981378026070763,0.9817184643510055,1.0,0.9907749077490775,0.9653936545240893,0.07455496935149737,0.9782797567332754,0.9166666666666666,0.8608695652173913,0.8878923766816144,0.986780258519389,0.05707534308698388,0.9826238053866203,0.9279279279279279,0.8956521739130435,0.911504424778761,70/15/15,0.03460172177040377
145,0.06,0.7,0.15,0.15,0.9999973028384543,0.018032241238013287,0.997951582867784,0.9799270072992701,1.0,0.9898617511520738,0.9688181970790667,0.07353906930904916,0.9782797567332754,0.9166666666666666,0.8608695652173913,0.8878923766816144,0.9882575121705558,0.055617508538792056,0.9808861859252823,0.918918918918919,0.8869565217391304,0.9026548672566371,70/15/15,0.03117910575938765
145,0.0616,0.7,0.15,0.15,1.0,0.016261174850248018,0.9992551210428305,0.9926062846580407,1.0,0.9962894248608535,0.9685076380728554,0.07201575876921235,0.9782797567332754,0.9166666666666666,0.8608695652173913,0.8878923766816144,0.9860164512338424,0.05668981075299537,0.9826238053866203,0.9357798165137615,0.8869565217391304,0.9107142857142857,70/15/15,0.03149236192714455
95,0.08,0.7,0.15,0.15,0.9999834317219335,0.0210948787884127,0.9972067039106145,0.9728260869565217,1.0,0.9862258953168044,0.9703793855967769,0.07224396259286826,0.9782797567332754,0.9166666666666666,0.8608695652173913,0.8878923766816144,0.9864193385932516,0.05920353675496841,0.9800173761946134,0.9107142857142857,0.8869565217391304,0.8986784140969163,70/15/15,0.029604046125156547
25,0.04,0.6,0.2,0.2,0.9882668003275039,0.2715805819957583,0.9806605823554976,0.8658777120315582,0.9543478260869566,0.9079627714581179,0.982959835240791,0.2797220140118768,0.9765472312703583,0.8554216867469879,0.922077922077922,0.8875,0.9884225759768451,0.2776393815629798,0.9732899022801303,0.845679012345679,0.8954248366013072,0.8698412698412699,60/20/20,0.0053069650867129115
25,0.05,0.8,0.1,0.1,0.99124984973117,0.22212762864113883,0.98125814863103,0.8651026392961877,0.9624796084828712,0.9111969111969112,0.9788373710226098,0.22383076964918502,0.9765625,0.8554216867469879,0.922077922077922,0.8875,0.9919559456462496,0.2297727536208887,0.97265625,0.8181818181818182,0.935064935064935,0.8727272727272727,80/10/10,0.012412478708560215
15,0.065,0.8,0.1,0.1,0.9917428201036212,0.2718571333683135,0.9810951760104303,0.8649045521292217,0.9608482871125612,0.910355486862442,0.9827278365628583,0.2732106599115676,0.9765625,0.8554216867469879,0.922077922077922,0.8875,0.9900764936944387,0.2808064407813032,0.9713541666666666,0.8089887640449438,0.935064935064935,0.8674698795180723,80/10/10,0.00901498354076291
135,0.0785,0.6,0.2,0.2,1.0,0.011760538183112658,0.9997827031725337,0.9978308026030369,1.0,0.998914223669924,0.98259777875998,0.06740102484992108,0.9771986970684039,0.8789808917197452,0.8961038961038961,0.887459807073955,0.9829885644561732,0.06680905784833807,0.9791530944625407,0.9006622516556292,0.8888888888888888,0.8947368421052632,60/20/20,0.01740222124002
145,0.05,0.6,0.2,0.2,0.9999711334578968,0.023686184200562847,0.9973924380704041,0.9745762711864406,1.0,0.9871244635193133,0.9849723050302341,0.06788932883015855,0.9771986970684039,0.8789808917197452,0.8961038961038961,0.887459807073955,0.9812812727599481,0.07002140041227463,0.9817589576547231,0.9194630872483222,0.8954248366013072,0.9072847682119205,60/20/20,0.014998828427662647
255,0.0298,0.6,0.2,0.2,0.9999758570738774,0.023108171049139894,0.9978270317253368,0.9787234042553191,1.0,0.989247311827957,0.9848030318703744,0.06991272098167456,0.9771986970684039,0.8789808917197452,0.8961038961038961,0.887459807073955,0.9814704463550977,0.06840630220939566,0.9791530944625407,0.8954248366013072,0.8954248366013072,0.8954248366013072,60/20/20,0.015172825203502938
165,0.05,0.6,0.2,0.2,0.9999968509226798,0.018573496042345455,0.9984789222077358,0.9850107066381156,1.0,0.9924487594390508,0.984304616455232,0.06624910967867795,0.9771986970684039,0.8789808917197452,0.8961038961038961,0.887459807073955,0.9802219006271106,0.06945399376113083,0.9811074918566776,0.9133333333333333,0.8954248366013072,0.9042904290429042,60/20/20,0.01569223446744772
155,0.05,0.6,0.2,0.2,0.9999921273066992,0.020831427852697756,0.9976097348978705,0.9766454352441614,1.0,0.9881847475832438,0.9844221672606901,0.06692512198302455,0.9771986970684039,0.8789808917197452,0.8961038961038961,0.887459807073955,0.9805103903597137,0.06944417153391878,0.9811074918566776,0.9133333333333333,0.8954248366013072,0.9042904290429042,60/20/20,0.01556996004600908
315,0.02,0.7,0.2,0.1,0.9999078921405404,0.03159310698362127,0.9966474203762339,0.9709618874773139,0.9962756052141527,0.9834558823529411,0.9827048040634488,0.0754069343971592,0.9778501628664495,0.8993288590604027,0.8758169934640523,0.8874172185430463,0.9704550153175335,0.0686417315653698,0.9830729166666666,0.9102564102564102,0.922077922077922,0.9161290322580645,70/20/10,0.01720308807709159
325,0.0183,0.7,0.2,0.1,0.9998759048922762,0.034172789642309125,0.9959024026820636,0.9656419529837251,0.994413407821229,0.9798165137614679,0.9823122688535134,0.07741801189297515,0.9778501628664495,0.8993288590604027,0.8758169934640523,0.8874172185430463,0.9734997274794669,0.07052108809653096,0.9817708333333334,0.9090909090909091,0.9090909090909091,0.9090909090909091,70/20/10,0.017563636038762764
165,0.0298,0.8,0.1,0.1,0.9996821832709663,0.044957407448050934,0.9926662320730117,0.9396284829721362,0.9902120717781403,0.9642573471008737,0.984438137839006,0.07063712116585792,0.9778645833333334,0.9054054054054054,0.8701298701298701,0.8874172185430463,0.9853966583344297,0.07364072220258516,0.9791666666666666,0.8765432098765432,0.922077922077922,0.8987341772151899,80/10/10,0.01524404543196023
155,0.035,0.8,0.1,0.1,0.9997563208164936,0.04011791955847241,0.9934810951760105,0.9469578783151326,0.9902120717781403,0.9681020733652312,0.9817881105869528,0.06900002304166296,0.9778645833333334,0.9054054054054054,0.8701298701298701,0.8874172185430463,0.984776439190332,0.07203242427355644,0.9778645833333334,0.875,0.9090909090909091,0.89171974522293,80/10/10,0.01796821022954076
215,0.04,0.7,0.2,0.1,1.0,0.017478841901671205,0.9992549823058298,0.9926062846580407,1.0,0.9962894248608535,0.9798766588159624,0.0733814374591612,0.9778501628664495,0.8993288590604027,0.8758169934640523,0.8874172185430463,0.9737628507527206,0.06350490327760118,0.9817708333333334,0.9090909090909091,0.9090909090909091,0.9090909090909091,70/20/10,0.02012334118403758
295,0.02,0.7,0.2,0.1,0.9998608747394774,0.03484068824212523,0.9959024026820636,0.9673321234119783,0.9925512104283054,0.9797794117647058,0.9824919837689056,0.07718862049042768,0.9778501628664495,0.8993288590604027,0.8758169934640523,0.8874172185430463,0.9709248783054861,0.07035449733380755,0.9830729166666666,0.9102564102564102,0.922077922077922,0.9161290322580645,70/20/10,0.017368890970571815
75,0.09,0.7,0.2,0.1,0.9999788036306683,0.024744421303266227,0.9981374557645744,0.9817184643510055,1.0,0.9907749077490775,0.9783207059958571,0.07371210483693566,0.9778501628664495,0.8993288590604027,0.8758169934640523,0.8874172185430463,0.9725787960230797,0.06389601694240317,0.984375,0.9333333333333333,0.9090909090909091,0.9210526315789473,70/20/10,0.02165809763481119
175,0.0298,0.8,0.1,0.1,0.9997267839457655,0.04224888747064394,0.9933181225554107,0.9427244582043344,0.9934747145187602,0.9674344718030182,0.9837239460973181,0.0700400001560333,0.9778645833333334,0.9054054054054054,0.8701298701298701,0.8874172185430463,0.9854906309320203,0.07149815965766705,0.98046875,0.8875,0.922077922077922,0.9044585987261147,80/10/10,0.01600283784844747
245,0.0298,0.7,0.2,0.1,0.9999830429045347,0.023200078945679974,0.9983237101881169,0.9835164835164835,1.0,0.9916897506925207,0.9803164874246854,0.07218207042404058,0.9778501628664495,0.8993288590604027,0.8758169934640523,0.8874172185430463,0.970755727629823,0.06622387983959589,0.9830729166666666,0.9210526315789473,0.9090909090909091,0.9150326797385621,70/20/10,0.0196665554798493
125,0.04,0.8,0.1,0.1,0.9996322659594359,0.045562901574700575,0.9921773142112125,0.937984496124031,0.9869494290375204,0.9618441971383148,0.9813370421185181,0.070457242842283,0.9778645833333334,0.9054054054054054,0.8701298701298701,0.8874172185430463,0.984062247448644,0.07501709496373644,0.9791666666666666,0.8860759493670886,0.9090909090909091,0.8974358974358975,80/10/10,0.01829522384091775
85,0.08,0.8,0.1,0.1,0.9999364957279346,0.028794601617785395,0.9964146023468058,0.9683042789223455,0.9967373572593801,0.9823151125401929,0.9740823575845284,0.07147089537319706,0.9778645833333334,0.9054054054054054,0.8701298701298701,0.8874172185430463,0.9851899186197304,0.06416274967454222,0.9817708333333334,0.9090909090909091,0.9090909090909091,0.9090909090909091,80/10/10,0.025854138143406202
165,0.05,0.7,0.2,0.1,0.9999965315032002,0.018757960239429113,0.9986962190352021,0.9871323529411765,1.0,0.9935245143385754,0.9805245783793498,0.07196167688459962,0.9778501628664495,0.8993288590604027,0.8758169934640523,0.8874172185430463,0.9725036179450071,0.06382687606247874,0.9830729166666666,0.9210526315789473,0.9090909090909091,0.9150326797385621,70/20/10,0.019471953123850416
105,0.05,0.8,0.1,0.1,0.9997049266614267,0.04241111442433279,0.992503259452412,0.9395348837209302,0.9885807504078303,0.9634340222575517,0.9809799462476742,0.07074762875533103,0.9778645833333334,0.9054054054054054,0.8701298701298701,0.8874172185430463,0.9856973706467194,0.0705751386785626,0.98046875,0.8974358974358975,0.9090909090909091,0.9032258064516129,80/10/10,0.01872498041375259
305,0.02,0.7,0.2,0.1,0.9998924765992082,0.03301493524422762,0.9964611659526914,0.9709090909090909,0.994413407821229,0.9825206991720331,0.9826953453836913,0.07615740276912437,0.9778501628664495,0.8993288590604027,0.8758169934640523,0.8874172185430463,0.9706053714736783,0.06931542536609324,0.9830729166666666,0.9102564102564102,0.922077922077922,0.9161290322580645,70/20/10,0.017197131215516914
85,0.1,0.7,0.2,0.1,1.0,0.016702753670436356,0.9988824734587446,0.988950276243094,1.0,0.9944444444444445,0.9805860597977735,0.07176381857181137,0.9778501628664495,0.8993288590604027,0.8758169934640523,0.8874172185430463,0.9772022478245344,0.059175401999601245,0.984375,0.9333333333333333,0.9090909090909091,0.9210526315789473,70/20/10,0.01941394020222653
85,0.09,0.7,0.2,0.1,0.9999965315032002,0.01994847869764576,0.9983237101881169,0.9835164835164835,1.0,0.9916897506925207,0.9780747803221627,0.07212036292817814,0.9778501628664495,0.8993288590604027,0.8758169934640523,0.8874172185430463,0.9725036179450073,0.06141945166681085,0.984375,0.9333333333333333,0.9090909090909091,0.9210526315789473,70/20/10,0.021921751181037563
75,0.085,0.7,0.2,0.1,0.999917526853873,0.029580139300224736,0.9968336747997765,0.9727272727272728,0.9962756052141527,0.984360625574977,0.9824494197099968,0.07607351739044103,0.9778501628664495,0.8993288590604027,0.8758169934640523,0.8874172185430463,0.9730486590110324,0.06890567184424132,0.9791666666666666,0.8860759493670886,0.9090909090909091,0.8974358974358975,70/20/10,0.017468107143876255
125,0.07,0.7,0.2,0.1,1.0,0.016957467774367494,0.9992549823058298,0.9926062846580407,1.0,0.9962894248608535,0.9797347786196003,0.07433125827555008,0.9778501628664495,0.8993288590604027,0.8758169934640523,0.8874172185430463,0.9744018644163362,0.06134910848157834,0.984375,0.9333333333333333,0.9090909090909091,0.9210526315789473,70/20/10,0.020265221380399656
75,0.08,0.8,0.1,0.1,0.9998402055293613,0.035056892877086764,0.9955997392438071,0.9636075949367089,0.9934747145187602,0.9783132530120482,0.9759242204973029,0.07236401687584838,0.9778645833333334,0.9054054054054054,0.8701298701298701,0.8874172185430463,0.9838930967729809,0.06810482861419483,0.9817708333333334,0.9090909090909091,0.9090909090909091,0.9090909090909091,80/10/10,0.023915985032058384
95,0.09,0.7,0.2,0.1,1.0,0.015819046189878335,0.9992549823058298,0.9926062846580407,1.0,0.9962894248608535,0.9786754064867627,0.07193581609451355,0.9778501628664495,0.8993288590604027,0.8758169934640523,0.8874172185430463,0.9718833988009096,0.059663176088798,0.984375,0.9333333333333333,0.9090909090909091,0.9210526315789473,70/20/10,0.021324593513237344
115,0.07,0.7,0.2,0.1,0.9999934483949338,0.020565297165277694,0.9981374557645744,0.9817184643510055,1.0,0.9907749077490775,0.9791341524550002,0.07527080444449809,0.9778501628664495,0.8993288590604027,0.8758169934640523,0.8874172185430463,0.9745146315334448,0.06299965639036452,0.984375,0.9333333333333333,0.9090909090909091,0.9210526315789473,70/20/10,0.02085929593993352
75,0.0785,0.8,0.1,0.1,0.9998354796300448,0.03563808382589246,0.9951108213820078,0.9590551181102362,0.9934747145187602,0.9759615384615384,0.9839870693705716,0.06739856844148505,0.9778645833333334,0.9054054054054054,0.8701298701298701,0.8874172185430463,0.9827090420433402,0.070584806315634,0.98046875,0.8974358974358975,0.9090909090909091,0.9032258064516129,80/10/10,0.015848410259473256
75,0.085,0.8,0.1,0.1,0.9998871691538188,0.032281471316033004,0.9955997392438071,0.9621451104100947,0.9951060358890701,0.9783480352846833,0.9787433984250192,0.07093867098379326,0.9778645833333334,0.9054054054054054,0.8701298701298701,0.8874172185430463,0.9869002198958784,0.06447928739855273,0.9791666666666666,0.8860759493670886,0.9090909090909091,0.8974358974358975,80/10/10,0.021143770728799582
85,0.0616,0.8,0.1,0.1,0.9997566161852008,0.041833870190671064,0.9929921773142112,0.9425465838509317,0.9902120717781403,0.9657915672235481,0.9781231792809217,0.07126287974753019,0.9778645833333334,0.9054054054054054,0.8701298701298701,0.8874172185430463,0.9874828500009397,0.06906437061146206,0.9817708333333334,0.8987341772151899,0.922077922077922,0.9102564102564102,80/10/10,0.021633436904279102
85,0.085,0.8,0.1,0.1,0.9999743029224666,0.025236398573010254,0.9972294654498044,0.9745222929936306,0.99836867862969,0.9863013698630136,0.9789313436202003,0.06929349184782028,0.9778645833333334,0.9054054054054054,0.8701298701298701,0.8874172185430463,0.986843836337324,0.06127250499634116,0.9791666666666666,0.8860759493670886,0.9090909090909091,0.8974358974358975,80/10/10,0.021042959302266295
305,0.075,0.7,0.2,0.1,1.0,0.0009002141258829218,1.0,1.0,1.0,1.0,0.9755540421667944,0.09798396278018232,0.9785016286644951,0.9285714285714286,0.8496732026143791,0.8873720136518771,0.9724284398669348,0.070637704858745,0.9869791666666666,0.971830985915493,0.8961038961038961,0.9324324324324325,70/20/10,0.024445957833205578
295,0.075,0.7,0.2,0.1,1.0,0.0010373302326680603,1.0,1.0,1.0,1.0,0.9758094265202463,0.09647824408439085,0.9785016286644951,0.9285714285714286,0.8496732026143791,0.8873720136518771,0.9728983028548875,0.06933609215041102,0.9869791666666666,0.971830985915493,0.8961038961038961,0.9324324324324325,70/20/10,0.02419057347975373
295,0.045,0.7,0.2,0.1,1.0,0.006102159416401306,1.0,1.0,1.0,1.0,0.9766465196787832,0.07778522912811088,0.9785016286644951,0.9285714285714286,0.8496732026143791,0.8873720136518771,0.9695340838611461,0.06446503076670704,0.9830729166666666,0.9210526315789473,0.9090909090909091,0.9150326797385621,70/20/10,0.023353480321216757
395,0.0483,0.7,0.2,0.1,1.0,0.0019258256948004634,1.0,1.0,1.0,1.0,0.9753506805520085,0.09009302125207312,0.9785016286644951,0.9285714285714286,0.8496732026143791,0.8873720136518771,0.970041535888135,0.07137727032016875,0.9830729166666666,0.9210526315789473,0.9090909090909091,0.9150326797385621,70/20/10,0.024649319447991536
375,0.0483,0.7,0.2,0.1,1.0,0.002332645262659908,1.0,1.0,1.0,1.0,0.9751189428979503,0.08846871676901809,0.9785016286644951,0.9285714285714286,0.8496732026143791,0.8873720136518771,0.9702294810833161,0.07035200157093789,0.9830729166666666,0.9210526315789473,0.9090909090909091,0.9150326797385621,70/20/10,0.024881057102049686
365,0.0483,0.7,0.2,0.1,1.0,0.0025323496766923833,1.0,1.0,1.0,1.0,0.9750480027997692,0.08765824211723942,0.9785016286644951,0.9285714285714286,0.8496732026143791,0.8873720136518771,0.9704738098370514,0.06984703432626,0.9830729166666666,0.9210526315789473,0.9090909090909091,0.9150326797385621,70/20/10,0.02495199720023078
355,0.075,0.7,0.2,0.1,1.0,0.0004511658268656106,1.0,1.0,1.0,1.0,0.9754831020686132,0.10685910175162379,0.9785016286644951,0.9285714285714286,0.8496732026143791,0.8873720136518771,0.9724472343864529,0.07568964704071916,0.9869791666666666,0.971830985915493,0.8961038961038961,0.9324324324324325,70/20/10,0.024516897931386783
275,0.07,0.7,0.2,0.1,1.0,0.0019201513019690825,1.0,1.0,1.0,1.0,0.9763911353253313,0.09126867749909702,0.9785016286644951,0.9285714285714286,0.8496732026143791,0.8873720136518771,0.9739320014283834,0.06757799239574232,0.9830729166666666,0.9324324324324325,0.8961038961038961,0.9139072847682119,70/20/10,0.023608864674668717
265,0.07,0.7,0.2,0.1,1.0,0.0022265075454008213,1.0,1.0,1.0,1.0,0.9763107365473926,0.08917029423657583,0.9785016286644951,0.9285714285714286,0.8496732026143791,0.8873720136518771,0.9734433439209127,0.06712971040357686,0.9817708333333334,0.9315068493150684,0.8831168831168831,0.9066666666666666,70/20/10,0.023689263452607356
345,0.075,0.7,0.2,0.1,1.0,0.0005167743780313876,1.0,1.0,1.0,1.0,0.975379056591281,0.10502069898514625,0.9785016286644951,0.9285714285714286,0.8496732026143791,0.8873720136518771,0.9727103576597065,0.07463443661684531,0.9869791666666666,0.971830985915493,0.8961038961038961,0.9324324324324325,70/20/10,0.02462094340871901
255,0.045,0.7,0.2,0.1,1.0,0.008748582190036583,1.0,1.0,1.0,1.0,0.978013298903739,0.07414915465356965,0.9785016286644951,0.9285714285714286,0.8496732026143791,0.8873720136518771,0.970924878305486,0.06246971818197594,0.9830729166666666,0.9210526315789473,0.9090909090909091,0.9150326797385621,70/20/10,0.021986701096260997
335,0.075,0.7,0.2,0.1,1.0,0.00061909374463572,1.0,1.0,1.0,1.0,0.9752560937544337,0.1030822591198821,0.9785016286644951,0.9285714285714286,0.8496732026143791,0.8873720136518771,0.9718270152423553,0.07379913923175306,0.9869791666666666,0.971830985915493,0.8961038961038961,0.9324324324324325,70/20/10,0.024743906245566327
235,0.045,0.7,0.2,0.1,1.0,0.010417476847227517,1.0,1.0,1.0,1.0,0.9785855490290665,0.07321939128685563,0.9785016286644951,0.9285714285714286,0.8496732026143791,0.8873720136518771,0.9716014810081379,0.06181825957689646,0.9817708333333334,0.9090909090909091,0.9090909090909091,0.9090909090909091,70/20/10,0.02141445097093353
245,0.095,0.7,0.2,0.1,1.0,0.0008900281430144382,1.0,1.0,1.0,1.0,0.9747595130671661,0.10007034637571847,0.9785016286644951,0.9285714285714286,0.8496732026143791,0.8873720136518771,0.968989042795121,0.0757541195860837,0.9856770833333334,0.9714285714285714,0.8831168831168831,0.9251700680272109,70/20/10,0.025240486932833872
265,0.1,0.7,0.2,0.1,1.0,0.00045393656202781686,1.0,1.0,1.0,1.0,0.9745514221125016,0.1074093437823385,0.9785016286644951,0.9285714285714286,0.8496732026143791,0.8873720136518771,0.9734433439209127,0.07589853907147058,0.9856770833333334,0.9714285714285714,0.8831168831168831,0.9251700680272109,70/20/10,0.025448577887498436
385,0.0483,0.7,0.2,0.1,1.0,0.0021131002151754236,1.0,1.0,1.0,1.0,0.9753885152710385,0.08930857029839451,0.9785016286644951,0.9285714285714286,0.8496732026143791,0.8873720136518771,0.9701730975247618,0.07067937876025647,0.9830729166666666,0.9210526315789473,0.9090909090909091,0.9150326797385621,70/20/10,0.024611484728961464
325,0.045,0.7,0.2,0.1,1.0,0.004739936275648252,1.0,1.0,1.0,1.0,0.9757952385006101,0.08042653476097446,0.9785016286644951,0.9285714285714286,0.8496732026143791,0.8873720136518771,0.9694025222245194,0.0657856613723739,0.9856770833333334,0.9459459459459459,0.9090909090909091,0.9271523178807947,70/20/10,0.024204761499389882
325,0.075,0.7,0.2,0.1,1.0,0.0007068061085691062,1.0,1.0,1.0,1.0,0.9754594553692196,0.10129125917488771,0.9785016286644951,0.9285714285714286,0.8496732026143791,0.8873720136518771,0.9724848234254891,0.07270987825995902,0.9856770833333334,0.9714285714285714,0.8831168831168831,0.9251700680272109,70/20/10,0.02454054463078037
315,0.045,0.7,0.2,0.1,1.0,0.005175321590371412,1.0,1.0,1.0,1.0,0.9756817343435205,0.0796094386313149,0.9785016286644951,0.9285714285714286,0.8496732026143791,0.8873720136518771,0.9691018099122295,0.06575016132514887,0.9856770833333334,0.9459459459459459,0.9090909090909091,0.9271523178807947,70/20/10,0.024318265656479543
335,0.08,0.8,0.1,0.1,1.0,0.0005639452891400463,1.0,1.0,1.0,1.0,0.9722780837107898,0.11650919132420638,0.9791666666666666,0.9692307692307692,0.8181818181818182,0.8873239436619719,0.9783675080346571,0.08116129249303082,0.984375,0.9452054794520548,0.8961038961038961,0.92,80/10/10,0.02772191628921017
345,0.09,0.8,0.1,0.1,1.0,0.0003511014145564335,1.0,1.0,1.0,1.0,0.9723532617888624,0.12006879632650096,0.9791666666666666,0.9692307692307692,0.8181818181818182,0.8873239436619719,0.9767699738756178,0.0824160532625708,0.984375,0.9452054794520548,0.8961038961038961,0.92,80/10/10,0.02764673821113761
345,0.08,0.8,0.1,0.1,1.0,0.0004975061012606617,1.0,1.0,1.0,1.0,0.9721465220741631,0.11855687307986991,0.9791666666666666,0.9692307692307692,0.8181818181818182,0.8873239436619719,0.9781231792809216,0.08259718948017429,0.984375,0.9452054794520548,0.8961038961038961,0.92,80/10/10,0.027853477925836923
385,0.09,0.8,0.1,0.1,1.0,0.00019581311557208665,1.0,1.0,1.0,1.0,0.9734433439209126,0.12755248045844753,0.9791666666666666,0.9692307692307692,0.8181818181818182,0.8873239436619719,0.9764128780047737,0.08878776277802157,0.984375,0.9452054794520548,0.8961038961038961,0.92,80/10/10,0.026556656079087415
385,0.095,0.8,0.1,0.1,1.0,0.0001164859794022195,1.0,1.0,1.0,1.0,0.9725412069840434,0.13943636240693077,0.9791666666666666,0.9692307692307692,0.8181818181818182,0.8873239436619719,0.97714586426598,0.09399441686500798,0.9856770833333334,0.9583333333333334,0.8961038961038961,0.9261744966442953,80/10/10,0.02745879301595655
275,0.095,0.8,0.1,0.1,1.0,0.0007935879910313403,1.0,1.0,1.0,1.0,0.9740823575845282,0.1090019804598919,0.9791666666666666,0.9692307692307692,0.8181818181818182,0.8873239436619719,0.9771082752269438,0.07645161948716471,0.9830729166666666,0.9324324324324325,0.8961038961038961,0.9139072847682119,80/10/10,0.025917642415471787
355,0.08,0.8,0.1,0.1,1.0,0.00043375918922673485,1.0,1.0,1.0,1.0,0.9720525494765725,0.12040502959323063,0.9791666666666666,0.9692307692307692,0.8181818181818182,0.8873239436619719,0.9782171518785123,0.08365938074693341,0.984375,0.9452054794520548,0.8961038961038961,0.92,80/10/10,0.02794745052342751
355,0.0616,0.8,0.1,0.1,1.0,0.0016529289486713037,1.0,1.0,1.0,1.0,0.9738004397917568,0.0961827561988829,0.9791666666666666,0.9692307692307692,0.8181818181818182,0.8873239436619719,0.9789313436202002,0.06911103207006715,0.984375,0.9452054794520548,0.8961038961038961,0.92,80/10/10,0.02619956020824321
325,0.095,0.8,0.1,0.1,1.0,0.00033867163421410346,1.0,1.0,1.0,1.0,0.9720713439960909,0.12422300651115693,0.9791666666666666,0.9692307692307692,0.8181818181818182,0.8873239436619719,0.9763752889657374,0.0842133327540272,0.9830729166666666,0.9324324324324325,0.8961038961038961,0.9139072847682119,80/10/10,0.027928656003909147
325,0.09,0.8,0.1,0.1,1.0,0.0004828317953115568,1.0,1.0,1.0,1.0,0.972992275452478,0.11455055847261116,0.9791666666666666,0.9692307692307692,0.8181818181818182,0.8873239436619719,0.9766008231999549,0.08023345197974034,0.984375,0.9452054794520548,0.8961038961038961,0.92,80/10/10,0.027007724547521983
325,0.08,0.8,0.1,0.1,1.0,0.0006541712540246337,1.0,1.0,1.0,1.0,0.9723720563083805,0.11436660135602894,0.9791666666666666,0.9692307692307692,0.8181818181818182,0.8873239436619719,0.9788373710226098,0.08000613105092663,0.9830729166666666,0.9324324324324325,0.8961038961038961,0.9139072847682119,80/10/10,0.027627943691619472
385,0.0616,0.8,0.1,0.1,1.0,0.0011919477703236556,1.0,1.0,1.0,1.0,0.9744770424944086,0.10068364153024952,0.9791666666666666,0.9692307692307692,0.8181818181818182,0.8873239436619719,0.9779164395662224,0.07228464447371634,0.984375,0.9452054794520548,0.8961038961038961,0.92,80/10/10,0.025522957505591415
385,0.08,0.8,0.1,0.1,1.0,0.0002805305775633849,1.0,1.0,1.0,1.0,0.9731238370891049,0.12798992483230398,0.9791666666666666,0.9692307692307692,0.8181818181818182,0.8873239436619719,0.9787058093859831,0.08796246207822445,0.9830729166666666,0.9324324324324325,0.8961038961038961,0.9139072847682119,80/10/10,0.02687616291089512
335,0.09,0.8,0.1,0.1,1.0,0.00040162909683486974,1.0,1.0,1.0,1.0,0.9724284398669348,0.11788222440871439,0.9791666666666666,0.9692307692307692,0.8181818181818182,0.8873239436619719,0.9769015355122446,0.0811789261165618,0.984375,0.9452054794520548,0.8961038961038961,0.92,80/10/10,0.027571560133065165
345,0.095,0.8,0.1,0.1,1.0,0.00024483671835714695,1.0,1.0,1.0,1.0,0.9727855357377789,0.12688770905897603,0.9791666666666666,0.9692307692307692,0.8181818181818182,0.8873239436619719,0.9755107410679046,0.08831544171970522,0.9830729166666666,0.9324324324324325,0.8961038961038961,0.9139072847682119,80/10/10,0.027214464262221072
335,0.095,0.8,0.1,0.1,1.0,0.0002968021601882725,1.0,1.0,1.0,1.0,0.9716390700471743,0.12542422586200674,0.9791666666666666,0.9692307692307692,0.8181818181818182,0.8873239436619719,0.9762249328095927,0.08592407797028839,0.9830729166666666,0.9324324324324325,0.8961038961038961,0.9139072847682119,80/10/10,0.028360929952825686
395,0.095,0.8,0.1,0.1,1.0,0.00010149264377020851,1.0,1.0,1.0,1.0,0.9726727686206702,0.1418511630834763,0.9791666666666666,0.9692307692307692,0.8181818181818182,0.8873239436619719,0.9766572067585092,0.09530135624691323,0.9856770833333334,0.9583333333333334,0.8961038961038961,0.9261744966442953,80/10/10,0.027327231379329797
