n_estimators,learning_rate,max_depth,num_leaves,val_auc
175,0.0016,12,50,0.9832597986720926
175,0.0016,12,80,0.9832833583208396
200,0.0016,8,31,0.9871621332191048
200,0.0016,8,50,0.9871749839366031
200,0.0016,8,80,0.9871749839366031
200,0.0016,10,31,0.9863718140929534
200,0.0016,10,50,0.985823516813022
200,0.0016,10,80,0.985823516813022
200,0.0016,12,31,0.9845063182694367
200,0.0016,12,50,0.9836196187620475
200,0.0016,12,80,0.9836131934032981
225,0.0016,8,31,0.987952452345256
225,0.0016,8,50,0.9879438852002569
225,0.0016,8,80,0.9879438852002569
225,0.0016,10,31,0.9864424930391946
225,0.0016,10,50,0.9856821589205398
225,0.0016,10,80,0.9856821589205397
225,0.0016,12,31,0.9845855643606768
225,0.0016,12,50,0.9837674020132791
225,0.0016,12,80,0.983767402013279
250,0.0016,8,31,0.9879974298565002
250,0.0016,8,50,0.9880102805739988
250,0.0016,8,80,0.9880102805739988
250,0.0016,10,31,0.9870443349753695
250,0.0016,10,50,0.9857485542942814
250,0.0016,10,80,0.9857485542942814
250,0.0016,12,31,0.9849411008781324
250,0.0016,12,50,0.9837588348682802
250,0.0016,12,80,0.9837459841507816
275,0.0016,8,31,0.9882672949239666
275,0.0016,8,50,0.9882801456414649
275,0.0016,8,80,0.9882801456414649
275,0.0016,10,31,0.9872113943028487
275,0.0016,10,50,0.9860184193617477
275,0.0016,10,80,0.9860184193617477
275,0.0016,12,31,0.985375883486828
275,0.0016,12,50,0.9838916256157635
275,0.0016,12,80,0.9839515956307561
300,0.0016,8,31,0.9881559220389805
300,0.0016,8,50,0.9881644891839794
300,0.0016,8,80,0.9881644891839794
300,0.0016,10,31,0.987382737202827
300,0.0016,10,50,0.9862668665667166
300,0.0016,10,80,0.9862668665667166
300,0.0016,12,31,0.9853030627543371
300,0.0016,12,50,0.9840372670807453
300,0.0016,12,80,0.9841058042407367
325,0.0016,8,31,0.9881023773827372
325,0.0016,8,50,0.9880895266652389
325,0.0016,8,80,0.9880895266652389
325,0.0016,10,31,0.9875283786678091
325,0.0016,10,50,0.9863868065967016
325,0.0016,10,80,0.9863868065967016
325,0.0016,12,31,0.9857100021417863
325,0.0016,12,50,0.98455986292568
325,0.0016,12,80,0.9843885200257013
350,0.0016,8,31,0.9880424073677447
350,0.0016,8,50,0.9880509745127437
350,0.0016,8,80,0.9880509745127437
350,0.0016,10,31,0.9875369458128078
350,0.0016,10,50,0.9865495823516813
350,0.0016,10,80,0.9865495823516813
350,0.0016,12,31,0.986136217605483
350,0.0016,12,50,0.9847697579781537
350,0.0016,12,80,0.9847740415506532
375,0.0016,8,31,0.9880509745127437
375,0.0016,8,50,0.9879995716427501
375,0.0016,8,80,0.9879995716427501
375,0.0016,10,31,0.987528378667809
375,0.0016,10,50,0.9866566716641679
375,0.0016,10,80,0.9866566716641679
375,0.0016,12,31,0.98632041122296
375,0.0016,12,50,0.9846069822231742
375,0.0016,12,80,0.984624116513172
400,0.0016,8,31,0.9881709145427285
