n_estimators,learning_rate,max_depth,num_leaves,val_auc
25,0.007,8,31,0.9871942600128507
25,0.007,8,50,0.986855857785393
25,0.007,8,80,0.986855857785393
25,0.007,10,31,0.9856650246305418
25,0.007,10,50,0.9855001070893126
25,0.007,10,80,0.9855086742343114
25,0.007,12,31,0.9822295994859713
25,0.007,12,50,0.9828143071321482
25,0.007,12,80,0.9818226600985223
50,0.007,8,31,0.9868922681516386
50,0.007,8,50,0.9868151638466481
50,0.007,8,80,0.9868151638466481
50,0.007,10,31,0.9854444206468194
50,0.007,10,50,0.9840072820732491
50,0.007,10,80,0.9840286999357464
50,0.007,12,31,0.9834097237095737
50,0.007,12,50,0.9821289355322339
50,0.007,12,80,0.9809766545298779
75,0.007,8,31,0.9873142000428357
75,0.007,8,50,0.9874255729278217
75,0.007,8,80,0.9874255729278217
75,0.007,10,31,0.9864189333904476
75,0.007,10,50,0.9849132576568859
75,0.007,10,80,0.9844591989719427
75,0.007,12,31,0.9849411008781324
75,0.007,12,50,0.9833668879845792
75,0.007,12,80,0.9825658599271793
100,0.007,8,31,0.9872456628828443
100,0.007,8,50,0.9873399014778325
100,0.007,8,80,0.9873399014778325
100,0.007,10,31,0.9853159134718354
100,0.007,10,50,0.9847247804669095
100,0.007,10,80,0.9844377811094454
100,0.007,12,31,0.9852730777468408
100,0.007,12,50,0.9833626044120796
100,0.007,12,80,0.9826515313771685
125,0.007,8,31,0.9876247590490469
125,0.007,8,50,0.9872263868065968
125,0.007,8,80,0.9872263868065968
125,0.007,10,31,0.9850417648318698
125,0.007,10,50,0.9843092739344613
125,0.007,10,80,0.9839451702720069
125,0.007,12,31,0.985902762904262
125,0.007,12,50,0.9837524095095309
125,0.007,12,80,0.9832597986720925
150,0.007,8,31,0.9880124223602484
150,0.007,8,50,0.9876911544227887
150,0.007,8,80,0.9876911544227887
150,0.007,10,31,0.9854058684943243
150,0.007,10,50,0.9845063182694367
150,0.007,10,80,0.9844806168344399
150,0.007,12,31,0.9860955236667381
150,0.007,12,50,0.9838038123795244
150,0.007,12,80,0.983559648747055
175,0.007,8,31,0.987911758406511
175,0.007,8,50,0.9876611694152924
175,0.007,8,80,0.9876611694152924
175,0.007,10,31,0.9856457485542943
175,0.007,10,50,0.9849389590918827
175,0.007,10,80,0.9850203469693725
175,0.007,12,31,0.986296851574213
175,0.007,12,50,0.984352109659456
175,0.007,12,80,0.9838252302420217
200,0.007,8,31,0.9881237952452345
200,0.007,8,50,0.9879331762690083
200,0.007,8,80,0.9879331762690083
200,0.007,10,31,0.9859413150567573
200,0.007,10,50,0.9850203469693725
200,0.007,10,80,0.9850631826943671
200,0.007,12,31,0.9859713000642535
200,0.007,12,50,0.9843135575069608
200,0.007,12,80,0.98376097665453
225,0.007,8,31,0.9881409295352324
225,0.007,8,50,0.9876590276290426
225,0.007,8,80,0.9876590276290426
225,0.007,10,31,0.985808524309274
225,0.007,10,50,0.9851874062968515
225,0.007,10,80,0.9850460484043693
225,0.007,12,31,0.9854786892268151
225,0.007,12,50,0.9843306917969588
225,0.007,12,80,0.9835982008995502
250,0.007,8,31,0.9883508245877062
250,0.007,8,50,0.988008138787749
250,0.007,8,80,0.988008138787749
250,0.007,10,31,0.9855515099593062
250,0.007,10,50,0.9851617048618548
250,0.007,10,80,0.9849518098093809
250,0.007,12,31,0.9855600771043052
250,0.007,12,50,0.9844891839794389
250,0.007,12,80,0.9839580209895051
275,0.007,8,31,0.9884921824801886
275,0.007,8,50,0.9878989076890127
275,0.007,8,80,0.9878989076890127
275,0.007,10,31,0.9854572713643177
275,0.007,10,50,0.985375883486828
275,0.007,10,80,0.9850032126793746
275,0.007,12,31,0.9853930177768259
275,0.007,12,50,0.9847504819019062
275,0.007,12,80,0.9843264082244592
300,0.007,8,31,0.9886356821589205
300,0.007,8,50,0.9878689226815165
300,0.007,8,80,0.9878689226815165
300,0.007,10,31,0.9853887342043265
300,0.007,10,50,0.9852302420218462
300,0.007,10,80,0.9848532876418933
300,0.007,12,31,0.9853544656243306
300,0.007,12,50,0.9848575712143928
300,0.007,12,80,0.9845191689869351
325,0.007,8,31,0.9887127864639109
325,0.007,8,50,0.9881602056114799
325,0.007,8,80,0.9881602056114799
325,0.007,10,31,0.9853073463268365
325,0.007,10,50,0.9854058684943241
325,0.007,10,80,0.9851145855643607
325,0.007,12,31,0.9853116298993359
325,0.007,12,50,0.9848961233668879
325,0.007,12,80,0.9846005568644248
350,0.007,8,31,0.9887256371814093
350,0.007,8,50,0.987976011994003
350,0.007,8,80,0.987976011994003
350,0.007,10,31,0.9851916898693511
350,0.007,10,50,0.9856585992717927
350,0.007,10,80,0.9855043906618121
350,0.007,12,31,0.9852902120368388
350,0.007,12,50,0.9853544656243307
350,0.007,12,80,0.9849603769543799
375,0.007,8,31,0.9885500107089313
375,0.007,8,50,0.9877746840865281
375,0.007,8,80,0.9877746840865281
375,0.007,10,31,0.9848832726493897
375,0.007,10,50,0.9856200471192975
375,0.007,10,80,0.9850588991218676
375,0.007,12,31,0.9854101520668237
375,0.007,12,50,0.9855772113943029
375,0.007,12,80,0.9851745555793532
400,0.007,8,31,0.988168772756479
400,0.007,8,50,0.9873377596915829
400,0.007,8,80,0.9873377596915829
400,0.007,10,31,0.9852645106018421
400,0.007,10,50,0.9854744056543157
400,0.007,10,80,0.9850631826943671
400,0.007,12,31,0.9853330477618334
400,0.007,12,50,0.9856414649817947
400,0.007,12,80,0.9854272863568216
25,0.0089,8,31,0.9862947097879631
25,0.0089,8,50,0.98656029128293
25,0.0089,8,80,0.98656029128293
25,0.0089,10,31,0.9861405011779825
25,0.0089,10,50,0.9844591989719425
25,0.0089,10,80,0.984463482544442
25,0.0089,12,31,0.9837138573570358
25,0.0089,12,50,0.982664382094667
25,0.0089,12,80,0.9830263439708717
50,0.0089,8,31,0.9870978796316128
50,0.0089,8,50,0.9871578496466052
50,0.0089,8,80,0.9871578496466052
50,0.0089,10,31,0.9846712358106661
50,0.0089,10,50,0.983056328978368
50,0.0089,10,80,0.983047761833369
50,0.0089,12,31,0.982807881773399
50,0.0089,12,50,0.9826600985221676
50,0.0089,12,80,0.9829642321696295
75,0.0089,8,31,0.9880702505889913
75,0.0089,8,50,0.9883572499464555
75,0.0089,8,80,0.9883572499464555
75,0.0089,10,31,0.9848490040693938
75,0.0089,10,50,0.9844377811094452
75,0.0089,10,80,0.9844163632469479
75,0.0089,12,31,0.9841829085457271
75,0.0089,12,50,0.9832940672520882
75,0.0089,12,80,0.9835210965945598
100,0.0089,8,31,0.9882244591989721
100,0.0089,8,50,0.9886785178839151
100,0.0089,8,80,0.9886785178839151
100,0.0089,10,31,0.9843306917969586
100,0.0089,10,50,0.9840008567144998
100,0.0089,10,80,0.9839837224245019
100,0.0089,12,31,0.9845470122081816
100,0.0089,12,50,0.9833883058470765
100,0.0089,12,80,0.9834825444420647
125,0.0089,8,31,0.9880873848789891
125,0.0089,8,50,0.988382951381452
125,0.0089,8,80,0.988382951381452
125,0.0089,10,31,0.9844442064681944
125,0.0089,10,50,0.9843478260869565
125,0.0089,10,80,0.9843135575069608
125,0.0089,12,31,0.9851381452131077
125,0.0089,12,50,0.9839451702720068
125,0.0089,12,80,0.983872349539516
150,0.0089,8,31,0.9875069608053116
150,0.0089,8,50,0.9877254230027843
150,0.0089,8,80,0.9877254230027843
150,0.0089,10,31,0.9852195330905975
150,0.0089,10,50,0.9844763332619404
150,0.0089,10,80,0.9843478260869566
150,0.0089,12,31,0.9858449346755194
150,0.0089,12,50,0.984463482544442
150,0.0089,12,80,0.984536303276933
175,0.0089,8,31,0.9874362818590705
175,0.0089,8,50,0.9875476547440565
175,0.0089,8,80,0.9875476547440565
175,0.0089,10,31,0.9855472263868066
175,0.0089,10,50,0.9853887342043265
175,0.0089,10,80,0.9854529877918183
175,0.0089,12,31,0.9855300920968088
175,0.0089,12,50,0.9845020346969372
175,0.0089,12,80,0.9846305418719211
200,0.0089,8,31,0.9883786678089527
200,0.0089,8,50,0.9882287427714714
200,0.0089,8,80,0.9882287427714714
200,0.0089,10,31,0.985448704219319
200,0.0089,10,50,0.9852088241593489
200,0.0089,10,80,0.9855172413793103
200,0.0089,12,31,0.9851874062968515
200,0.0089,12,50,0.9846905118869137
200,0.0089,12,80,0.9847247804669094
225,0.0089,8,31,0.988215892053973
225,0.0089,8,50,0.9880573998714929
225,0.0089,8,80,0.9880573998714929
225,0.0089,10,31,0.9851702720068538
225,0.0089,10,50,0.9852602270293425
225,0.0089,10,80,0.9851959734418505
225,0.0089,12,31,0.9849860783893768
225,0.0089,12,50,0.9849603769543799
225,0.0089,12,80,0.9850460484043693
250,0.0089,8,31,0.987976011994003
250,0.0089,8,50,0.9877147140715357
250,0.0089,8,80,0.9877147140715357
250,0.0089,10,31,0.9851274362818592
250,0.0089,10,50,0.9853244806168345
250,0.0089,10,80,0.9850717498393661
250,0.0089,12,31,0.9852088241593489
250,0.0089,12,50,0.9849046905118869
250,0.0089,12,80,0.9848061683443992
275,0.0089,8,31,0.9880531162989933
275,0.0089,8,50,0.9879717284215036
275,0.0089,8,80,0.9879717284215036
275,0.0089,10,31,0.9849261083743842
275,0.0089,10,50,0.9856071964017992
275,0.0089,10,80,0.9853973013493252
275,0.0089,12,31,0.9849303919468836
275,0.0089,12,50,0.9848661383593917
275,0.0089,12,80,0.9854487042193188
300,0.0089,8,31,0.9877318483615334
300,0.0089,8,50,0.9876504604840437
300,0.0089,8,80,0.9876547440565433
300,0.0089,10,31,0.9844077961019491
300,0.0089,10,50,0.9849004069393874
300,0.0089,10,80,0.984951809809381
300,0.0089,12,31,0.9852730777468408
300,0.0089,12,50,0.9848490040693939
300,0.0089,12,80,0.985247376311844
325,0.0089,8,31,0.9874491325765689
325,0.0089,8,50,0.9874919683015635
325,0.0089,8,80,0.987504819019062
325,0.0089,10,31,0.9847461983294067
325,0.0089,10,50,0.9848490040693939
325,0.0089,10,80,0.9852944956093382
325,0.0089,12,31,0.9857228528592845
325,0.0089,12,50,0.9848275862068966
325,0.0089,12,80,0.98511886913686
350,0.0089,8,31,0.9874662668665667
350,0.0089,8,50,0.987192118226601
350,0.0089,8,80,0.987294923966588
350,0.0089,10,31,0.9847976011994003
350,0.0089,10,50,0.9850203469693725
350,0.0089,10,80,0.9852773613193404
350,0.0089,12,31,0.9859284643392588
350,0.0089,12,50,0.9844292139644463
350,0.0089,12,80,0.9848918397943885
375,0.0089,8,31,0.9876247590490469
375,0.0089,8,50,0.9872992075390876
375,0.0089,8,80,0.9875133861640608
375,0.0089,10,31,0.9849346755193831
375,0.0089,10,50,0.9847761833369029
375,0.0089,10,80,0.9849646605268796
375,0.0089,12,31,0.9858513600342685
375,0.0089,12,50,0.9845877061469265
375,0.0089,12,80,0.9847333476119083
400,0.0089,8,31,0.9876718783465409
400,0.0089,8,50,0.9873420432640821
400,0.0089,8,80,0.9875819233240523
400,0.0089,10,31,0.9850846005568644
400,0.0089,10,50,0.9849303919468837
400,0.0089,10,80,0.9850374812593703
400,0.0089,12,31,0.9858128078817733
400,0.0089,12,50,0.9846433925894195
400,0.0089,12,80,0.9847718997644035
25,0.01,8,31,0.9861619190404798
25,0.01,8,50,0.9863118440779611
25,0.01,8,80,0.9863118440779611
25,0.01,10,31,0.9866202612979226
25,0.01,10,50,0.984463482544442
25,0.01,10,80,0.9844720496894409
25,0.01,12,31,0.98415934889698
25,0.01,12,50,0.9818804883272649
25,0.01,12,80,0.9831548511458555
50,0.01,8,31,0.987584065110302
50,0.01,8,50,0.9873056328978368
50,0.01,8,80,0.9873056328978368
50,0.01,10,31,0.984495609338188
50,0.01,10,50,0.9836667380595416
50,0.01,10,80,0.9836838723495396
50,0.01,12,31,0.9827714714071536
50,0.01,12,50,0.9824544870421931
50,0.01,12,80,0.9834911115870635
75,0.01,8,31,0.987584065110302
75,0.01,8,50,0.9876868708502891
75,0.01,8,80,0.9876868708502891
75,0.01,10,31,0.9845148854144357
75,0.01,10,50,0.9843992289569501
75,0.01,10,80,0.9844420646819447
75,0.01,12,31,0.9843028485757122
75,0.01,12,50,0.9834268579995716
75,0.01,12,80,0.9838380809595203
100,0.01,8,31,0.9881152281002356
100,0.01,8,50,0.9879695866352538
100,0.01,8,80,0.9879695866352538
100,0.01,10,31,0.9841764831869779
100,0.01,10,50,0.9838423645320197
100,0.01,10,80,0.9836795887770401
100,0.01,12,31,0.9841507817519812
100,0.01,12,50,0.9832726493895909
100,0.01,12,80,0.9835939173270507
125,0.01,8,31,0.9880145641464981
125,0.01,8,50,0.9879545941315057
125,0.01,8,80,0.9879545941315057
125,0.01,10,31,0.9850353394731206
125,0.01,10,50,0.9848789890768901
125,0.01,10,80,0.9848532876418934
125,0.01,12,31,0.9851252944956095
125,0.01,12,50,0.984287856071964
125,0.01,12,80,0.983880916684515
150,0.01,8,31,0.98799957164275
150,0.01,8,50,0.9883336902977082
150,0.01,8,80,0.9883336902977082
150,0.01,10,31,0.9858513600342685
150,0.01,10,50,0.9859070464767616
150,0.01,10,80,0.9861255086742343
150,0.01,12,31,0.9849946455343755
150,0.01,12,50,0.9848190190618976
150,0.01,12,80,0.9843820946669523
175,0.01,8,31,0.9885307346326837
175,0.01,8,50,0.9886142642964232
175,0.01,8,80,0.9886142642964232
175,0.01,10,31,0.986048404369244
175,0.01,10,50,0.9860698222317413
175,0.01,10,80,0.9862111801242236
175,0.01,12,31,0.9852944956093381
175,0.01,12,50,0.9850203469693725
175,0.01,12,80,0.9849475262368816
200,0.01,8,31,0.9883251231527094
200,0.01,8,50,0.9880873848789891
200,0.01,8,80,0.9880873848789891
200,0.01,10,31,0.9859713000642536
200,0.01,10,50,0.9860312700792461
200,0.01,10,80,0.986232597986721
200,0.01,12,31,0.9855429428143071
200,0.01,12,50,0.9852088241593489
200,0.01,12,80,0.9851702720068538
225,0.01,8,31,0.9879396016277575
225,0.01,8,50,0.9879053330477618
225,0.01,8,80,0.9879139001927607
225,0.01,10,31,0.9855343756693081
225,0.01,10,50,0.9858599271792676
225,0.01,10,80,0.9858813450417648
225,0.01,12,31,0.9853159134718354
225,0.01,12,50,0.9847890340544013
225,0.01,12,80,0.9847804669094025
250,0.01,8,31,0.9878346541015207
250,0.01,8,50,0.9878667808952667
250,0.01,8,80,0.9878624973227671
250,0.01,10,31,0.9851402869993575
250,0.01,10,50,0.9859070464767616
250,0.01,10,80,0.985975583636753
250,0.01,12,31,0.98496037695438
250,0.01,12,50,0.9855557935318056
250,0.01,12,80,0.9851745555793532
275,0.01,8,31,0.9873077746840866
275,0.01,8,50,0.9876590276290427
275,0.01,8,80,0.9876633112015422
275,0.01,10,31,0.9852302420218462
275,0.01,10,50,0.9853801670593274
275,0.01,10,80,0.9855814949668023
275,0.01,12,31,0.9855129578068109
275,0.01,12,50,0.9857057185692868
275,0.01,12,80,0.9852516598843435
300,0.01,8,31,0.9872006853715999
300,0.01,8,50,0.9872906403940886
300,0.01,8,80,0.9872949239665881
300,0.01,10,31,0.985495823516813
300,0.01,10,50,0.985560077104305
300,0.01,10,80,0.9855814949668023
300,0.01,12,31,0.9857956735917756
300,0.01,12,50,0.9852816448918397
300,0.01,12,80,0.984776183336903
325,0.01,8,31,0.9874919683015635
325,0.01,8,50,0.9875904904690512
325,0.01,8,80,0.9875862068965517
325,0.01,10,31,0.9851831227243522
325,0.01,10,50,0.9856671664167916
325,0.01,10,80,0.9857614050117798
325,0.01,12,31,0.9860184193617476
325,0.01,12,50,0.9852345255943457
325,0.01,12,80,0.98439922895695
350,0.01,8,31,0.9874534161490685
350,0.01,8,50,0.9875390875990576
350,0.01,8,80,0.9875390875990576
350,0.01,10,31,0.9853930177768259
350,0.01,10,50,0.9852902120368388
350,0.01,10,80,0.9855001070893126
350,0.01,12,31,0.9863739558792032
350,0.01,12,50,0.9852131077318483
350,0.01,12,80,0.9842578710644677
375,0.01,8,31,0.9875433711715571
375,0.01,8,50,0.9874619832940672
375,0.01,8,80,0.9874619832940672
375,0.01,10,31,0.9854744056543157
375,0.01,10,50,0.9851959734418504
375,0.01,10,80,0.9852816448918398
375,0.01,12,31,0.9862497322767187
375,0.01,12,50,0.9851060184193616
375,0.01,12,80,0.9840822445919897
400,0.01,8,31,0.9880017134289998
400,0.01,8,50,0.9877875348040266
400,0.01,8,80,0.9879374598415078
400,0.01,10,31,0.985504390661812
400,0.01,10,50,0.9857485542942814
400,0.01,10,80,0.9856757335617906
400,0.01,12,31,0.9866181195116727
400,0.01,12,50,0.9852131077318483
400,0.01,12,80,0.9840008567144999
25,0.0113,8,31,0.9866502463054186
25,0.0113,8,50,0.9867659027629043
25,0.0113,8,80,0.9867659027629043
25,0.0113,10,31,0.9867744699079032
25,0.0113,10,50,0.9853544656243307
25,0.0113,10,80,0.9853673163418291
25,0.0113,12,31,0.9846134075819234
25,0.0113,12,50,0.9827029342471622
25,0.0113,12,80,0.9823366887984579
50,0.0113,8,31,0.9878539301777682
50,0.0113,8,50,0.9866138359391732
50,0.0113,8,80,0.9866138359391732
50,0.0113,10,31,0.9848168772756478
50,0.0113,10,50,0.9840651103019918
50,0.0113,10,80,0.9840993788819875
50,0.0113,12,31,0.9829770828871278
50,0.0113,12,50,0.9834182908545727
50,0.0113,12,80,0.9832983508245876
75,0.0113,8,31,0.9874748340115655
75,0.0113,8,50,0.9872777896765903
75,0.0113,8,80,0.9872777896765903
75,0.0113,10,31,0.983863782394517
75,0.0113,10,50,0.9831527093596059
75,0.0113,10,80,0.9829556650246306
75,0.0113,12,31,0.9842642964232168
75,0.0113,12,50,0.9839537374170058
75,0.0113,12,80,0.9837695437995289
100,0.0113,8,31,0.9879117584065111
100,0.0113,8,50,0.9877575497965303
100,0.0113,8,80,0.9877575497965303
100,0.0113,10,31,0.9840351252944957
100,0.0113,10,50,0.9834268579995716
100,0.0113,10,80,0.9812122510173484
100,0.0113,12,31,0.9842128935532234
100,0.0113,12,50,0.9832940672520883
100,0.0113,12,80,0.9834054401370744
125,0.0113,8,31,0.9875926322553009
125,0.0113,8,50,0.9871856928678517
125,0.0113,8,80,0.9871856928678517
125,0.0113,10,31,0.9852409509530948
125,0.0113,10,50,0.9848447204968944
125,0.0113,10,80,0.9846519597344185
125,0.0113,12,31,0.9843178410794602
125,0.0113,12,50,0.9837224245020347
125,0.0113,12,80,0.9840094238594989
150,0.0113,8,31,0.9883808095952024
150,0.0113,8,50,0.9881280788177339
150,0.0113,8,80,0.9881280788177339
150,0.0113,10,31,0.9865110301991861
150,0.0113,10,50,0.9860269865067467
150,0.0113,10,80,0.9859798672092525
150,0.0113,12,31,0.9846905118869136
150,0.0113,12,50,0.9844249303919469
150,0.0113,12,80,0.9844120796744485
175,0.0113,8,31,0.9883465410152067
175,0.0113,8,50,0.9885050331976869
175,0.0113,8,80,0.9885050331976869
175,0.0113,10,31,0.9864210751766974
175,0.0113,10,50,0.9864810451916898
175,0.0113,10,80,0.9863868065967016
175,0.0113,12,31,0.9848747055043907
175,0.0113,12,50,0.9845020346969372
175,0.0113,12,80,0.9846776611694154
200,0.0113,8,31,0.9881859070464768
200,0.0113,8,50,0.9880488327264938
200,0.0113,8,80,0.9880488327264938
200,0.0113,10,31,0.9862840008567144
200,0.0113,10,50,0.9865067466266867
200,0.0113,10,80,0.9864424930391946
200,0.0113,12,31,0.9853159134718354
200,0.0113,12,50,0.98472049689441
200,0.0113,12,80,0.9848961233668879
225,0.0113,8,31,0.9878218033840223
225,0.0113,8,50,0.9874705504390662
225,0.0113,8,80,0.9874534161490683
225,0.0113,10,31,0.9854058684943243
225,0.0113,10,50,0.9865110301991861
225,0.0113,10,80,0.9863097022917112
225,0.0113,12,31,0.9847547654744057
225,0.0113,12,50,0.9851231527093596
225,0.0113,12,80,0.9853416149068321
250,0.0113,8,31,0.9875176697365603
250,0.0113,8,50,0.9870764617691153
250,0.0113,8,80,0.9870593274791175
250,0.0113,10,31,0.9859927179267509
250,0.0113,10,50,0.9864467766116942
250,0.0113,10,80,0.9865967016491755
250,0.0113,12,31,0.9854829727993146
250,0.0113,12,50,0.9849817948168773
250,0.0113,12,80,0.984767616191904
275,0.0113,8,31,0.9871107303491111
275,0.0113,8,50,0.9867080745341614
275,0.0113,8,80,0.9867637609766545
275,0.0113,10,31,0.9859755836367531
275,0.0113,10,50,0.9862454487042193
275,0.0113,10,80,0.9863825230242022
275,0.0113,12,31,0.9855986292568001
275,0.0113,12,50,0.9847204968944099
275,0.0113,12,80,0.984039408866995
300,0.0113,8,31,0.9873634611265796
300,0.0113,8,50,0.9868322981366459
300,0.0113,8,80,0.9869094024416363
300,0.0113,10,31,0.9860227029342472
300,0.0113,10,50,0.9857699721567788
300,0.0113,10,80,0.9856071964017991
300,0.0113,12,31,0.9859670164917541
300,0.0113,12,50,0.9846048404369243
300,0.0113,12,80,0.984112229599486
325,0.0113,8,31,0.9875862068965517
325,0.0113,8,50,0.9868965517241379
325,0.0113,8,80,0.9868665667166416
325,0.0113,10,31,0.9860783893767402
325,0.0113,10,50,0.9854701220818162
325,0.0113,10,80,0.9855386592418076
325,0.0113,12,31,0.986095523666738
325,0.0113,12,50,0.9846305418719211
325,0.0113,12,80,0.984544870421932
350,0.0113,8,31,0.9876975797815378
350,0.0113,8,50,0.9869779396016277
350,0.0113,8,80,0.9872949239665881
350,0.0113,10,31,0.9860141357892482
350,0.0113,10,50,0.9856757335617905
350,0.0113,10,80,0.9855129578068108
350,0.0113,12,31,0.9862240308417218
350,0.0113,12,50,0.9843992289569501
350,0.0113,12,80,0.9844420646819446
375,0.0113,8,31,0.9880102805739986
375,0.0113,8,50,0.9874105804240737
375,0.0113,8,80,0.9875048190190618
375,0.0113,10,31,0.9859370314842578
375,0.0113,10,50,0.9854529877918184
375,0.0113,10,80,0.98568001713429
375,0.0113,12,31,0.9863225530092097
375,0.0113,12,50,0.9845748554294281
375,0.0113,12,80,0.9839066181195117
400,0.0113,8,31,0.9881216534589847
400,0.0113,8,50,0.9877147140715357
400,0.0113,8,80,0.987312058256586
400,0.0113,10,31,0.9860269865067466
400,0.0113,10,50,0.9853887342043264
400,0.0113,10,80,0.9857913900192761
400,0.0113,12,31,0.9862625829942171
400,0.0113,12,50,0.9848704219318911
400,0.0113,12,80,0.9840608267294924
25,0.0144,8,31,0.9875733561790534
25,0.0144,8,50,0.9879010494752624
25,0.0144,8,80,0.9879010494752624
25,0.0144,10,31,0.9869029770828872
25,0.0144,10,50,0.9865731420004283
25,0.0144,10,80,0.9867701863354037
25,0.0144,12,31,0.9853715999143285
25,0.0144,12,50,0.98431998286571
25,0.0144,12,80,0.9837417005782823
50,0.0144,8,31,0.98792032555151
50,0.0144,8,50,0.9878089526665238
50,0.0144,8,80,0.9878089526665238
50,0.0144,10,31,0.9848083101306491
50,0.0144,10,50,0.9845255943456842
50,0.0144,10,80,0.9846947954594131
50,0.0144,12,31,0.9830434782608695
50,0.0144,12,50,0.9837866780895268
50,0.0144,12,80,0.9829256800171343
75,0.0144,8,31,0.9872863568215893
75,0.0144,8,50,0.98727993146284
75,0.0144,8,80,0.98727993146284
75,0.0144,10,31,0.9844741914756907
75,0.0144,10,50,0.9841464981794816
75,0.0144,10,80,0.9842707217819661
75,0.0144,12,31,0.984495609338188
75,0.0144,12,50,0.9833968729920753
75,0.0144,12,80,0.9833497536945814
100,0.0144,8,31,0.9880145641464981
100,0.0144,8,50,0.9878924823302635
100,0.0144,8,80,0.9878924823302635
100,0.0144,10,31,0.9852366673805955
100,0.0144,10,50,0.9852345255943458
100,0.0144,10,80,0.9853673163418291
100,0.0144,12,31,0.9847162133219105
100,0.0144,12,50,0.9838252302420218
100,0.0144,12,80,0.9835210965945599
125,0.0144,8,31,0.9885414435639324
125,0.0144,8,50,0.9885136003426859
125,0.0144,8,80,0.9885136003426859
125,0.0144,10,31,0.9857806810880274
125,0.0144,10,50,0.9859027629042622
125,0.0144,10,80,0.9858813450417647
125,0.0144,12,31,0.9853501820518313
125,0.0144,12,50,0.9846348254444206
125,0.0144,12,80,0.9836795887770401
150,0.0144,8,31,0.9883379738702078
150,0.0144,8,50,0.9883037052902119
150,0.0144,8,80,0.9883037052902119
150,0.0144,10,31,0.9860269865067466
150,0.0144,10,50,0.9862668665667167
150,0.0144,10,80,0.9860355536517456
150,0.0144,12,31,0.985872777896766
150,0.0144,12,50,0.9849389590918826
150,0.0144,12,80,0.9836281859070464
175,0.0144,8,31,0.9881623473977297
175,0.0144,8,50,0.9879674448490041
175,0.0144,8,80,0.9879674448490041
175,0.0144,10,31,0.9853715999143287
175,0.0144,10,50,0.9864467766116941
175,0.0144,10,80,0.9861383593917327
175,0.0144,12,31,0.9858342257442706
175,0.0144,12,50,0.9852173913043478
175,0.0144,12,80,0.9838723495395159
200,0.0144,8,31,0.9874534161490683
200,0.0144,8,50,0.9871664167916042
200,0.0144,8,80,0.9871664167916042
200,0.0144,10,31,0.9852173913043478
200,0.0144,10,50,0.9854144356393232
200,0.0144,10,80,0.9860012850717498
200,0.0144,12,31,0.9855643606768045
200,0.0144,12,50,0.9848575712143928
200,0.0144,12,80,0.9834953951595631
225,0.0144,8,31,0.9874619832940673
225,0.0144,8,50,0.9872349539515956
225,0.0144,8,80,0.9872349539515956
225,0.0144,10,31,0.9852216748768473
225,0.0144,10,50,0.9850974512743628
225,0.0144,10,80,0.9854701220818162
225,0.0144,12,31,0.9854487042193188
225,0.0144,12,50,0.9845962732919255
225,0.0144,12,80,0.9831312914971085
250,0.0144,8,31,0.9872221032340972
250,0.0144,8,50,0.9871449989291069
250,0.0144,8,80,0.9871449989291069
250,0.0144,10,31,0.9854101520668237
250,0.0144,10,50,0.9849817948168772
250,0.0144,10,80,0.9856671664167916
250,0.0144,12,31,0.9863611051617048
250,0.0144,12,50,0.9841250803169844
250,0.0144,12,80,0.9828742771471407
275,0.0144,8,31,0.9878260869565217
275,0.0144,8,50,0.9877361319340329
275,0.0144,8,80,0.9877361319340329
275,0.0144,10,31,0.9852730777468409
275,0.0144,10,50,0.9848747055043907
275,0.0144,10,80,0.9850331976868708
275,0.0144,12,31,0.9866909402441636
275,0.0144,12,50,0.983735275219533
275,0.0144,12,80,0.9825487256371813
300,0.0144,8,31,0.9882929963589634
300,0.0144,8,50,0.9883829513814522
300,0.0144,8,80,0.9883829513814522
300,0.0144,10,31,0.9855429428143071
300,0.0144,10,50,0.9852516598843436
300,0.0144,10,80,0.9856414649817947
300,0.0144,12,31,0.9865710002141787
300,0.0144,12,50,0.9839194688370101
300,0.0144,12,80,0.9828528592846434
325,0.0144,8,31,0.9881944741914758
325,0.0144,8,50,0.9883829513814522
325,0.0144,8,80,0.9882672949239665
325,0.0144,10,31,0.9857185692867851
325,0.0144,10,50,0.9851959734418505
325,0.0144,10,80,0.986104090811737
325,0.0144,12,31,0.9865024630541872
325,0.0144,12,50,0.9840351252944955
325,0.0144,12,80,0.9832640822445922
350,0.0144,8,31,0.988048832726494
350,0.0144,8,50,0.9882672949239666
350,0.0144,8,80,0.9881302206039837
350,0.0144,10,31,0.9861426429642322
350,0.0144,10,50,0.9855900621118011
350,0.0144,10,80,0.9859713000642536
350,0.0144,12,31,0.9866224030841722
350,0.0144,12,50,0.9841336474619833
350,0.0144,12,80,0.9834654101520668
375,0.0144,8,31,0.9880059970014993
375,0.0144,8,50,0.9884814735489399
375,0.0144,8,80,0.9883101306489612
375,0.0144,10,31,0.986168344399229
375,0.0144,10,50,0.9858599271792674
375,0.0144,10,80,0.9858042407367745
375,0.0144,12,31,0.9869822231741272
375,0.0144,12,50,0.9842321696294709
375,0.0144,12,80,0.9835382308845578
400,0.0144,8,31,0.987856071964018
400,0.0144,8,50,0.9885157421289354
400,0.0144,8,80,0.9883315485114585
400,0.0144,10,31,0.9862925680017134
400,0.0144,10,50,0.9860355536517454
