n_estimators,learning_rate,train_ratio,val_ratio,test_ratio,n_train,n_val,n_test,train_auc,train_logloss,train_accuracy,train_precision,train_recall,train_f1,val_auc,val_logloss,val_accuracy,val_precision,val_recall,val_f1,test_auc,test_logloss,test_accuracy,test_precision,test_recall,test_f1,overfit_auc,overfit_logloss,split_label,config_label
45,0.2,0.6,0.2,0.2,4602,1535,1535,1.0,0.014976238120639394,0.999348109517601,0.9935205183585313,1.0,0.9967497291440953,0.9853860838654466,0.06531530867982427,0.9798045602605863,0.9019607843137255,0.8961038961038961,0.8990228013029316,0.9844593891584613,0.06614990452287155,0.9804560260586319,0.912751677852349,0.8888888888888888,0.9006622516556292,0.014613916134553429,0.05033907055918488,60/20/20,n=45 lr=0.2 split=60/20/20
285,0.05,0.6,0.2,0.2,4602,1535,1535,1.0,0.005499056652348409,1.0,1.0,1.0,1.0,0.9824473137289936,0.06824267506648658,0.9798045602605863,0.9019607843137255,0.8961038961038961,0.8990228013029316,0.9791767165139089,0.07173517729450053,0.9804560260586319,0.9241379310344827,0.8758169934640523,0.8993288590604027,0.017552686271006368,0.06274361841413817,60/20/20,n=285 lr=0.05 split=60/20/20
135,0.1,0.6,0.2,0.2,4602,1535,1535,0.9999999999999999,0.006780889583776452,1.0,1.0,1.0,1.0,0.9831808307550524,0.06931296189857238,0.9798045602605863,0.9019607843137255,0.8961038961038961,0.8990228013029316,0.9813853182372805,0.07232814340477413,0.9811074918566776,0.918918918918919,0.8888888888888888,0.9036544850498339,0.01681916924494753,0.06253207231479592,60/20/20,n=135 lr=0.1 split=60/20/20
270,0.05,0.6,0.2,0.2,4602,1535,1535,1.0,0.006426436023416455,1.0,1.0,1.0,1.0,0.9821322775703659,0.06766857553730903,0.9798045602605863,0.9019607843137255,0.8961038961038961,0.8990228013029316,0.9796780265410554,0.07082355050524011,0.9811074918566776,0.9246575342465754,0.8823529411764706,0.903010033444816,0.01786772242963408,0.06124213951389257,60/20/20,n=270 lr=0.05 split=60/20/20
180,0.1,0.6,0.2,0.2,4602,1535,1535,1.0,0.002656152283586849,1.0,1.0,1.0,1.0,0.9846008444849864,0.07354237413001054,0.9798045602605863,0.9072847682119205,0.8896103896103896,0.898360655737705,0.9809975123672238,0.07870547994321792,0.9811074918566776,0.9246575342465754,0.8823529411764706,0.903010033444816,0.015399155515013585,0.0708862218464237,60/20/20,n=180 lr=0.1 split=60/20/20
60,0.2,0.6,0.2,0.2,4602,1535,1535,1.0,0.00803449878138298,1.0,1.0,1.0,1.0,0.9839942823288226,0.06665974848822075,0.9798045602605863,0.9072847682119205,0.8896103896103896,0.898360655737705,0.9838161989349528,0.06865376862663541,0.9817589576547231,0.9251700680272109,0.8888888888888888,0.9066666666666666,0.016005717671177422,0.058625249706837766,60/20/20,n=60 lr=0.2 split=60/20/20
300,0.2,0.7,0.15,0.15,5370,1151,1151,1.0,3.4761046253050104e-06,1.0,1.0,1.0,1.0,0.9615997985563203,0.18858819545796482,0.9808861859252823,0.9603960396039604,0.8434782608695652,0.8981481481481481,0.9806278328017458,0.1415221906920911,0.9826238053866203,0.9702970297029703,0.8521739130434782,0.9074074074074074,0.03840020144367973,0.1885847193533395,70/15/15,n=300 lr=0.2 split=70/15/15
105,0.1,0.8,0.1,0.1,6136,768,768,1.0,0.011963146544429157,0.9995110821382008,0.9951298701298701,1.0,0.9975589910496339,0.9797019189204429,0.0674721906940131,0.98046875,0.9428571428571428,0.8571428571428571,0.8979591836734694,0.98300975435563,0.06116383351180568,0.9791666666666666,0.8961038961038961,0.8961038961038961,0.8961038961038961,0.020298081079557106,0.05550904414958394,80/10/10,n=105 lr=0.1 split=80/10/10
180,0.05,0.8,0.1,0.1,6136,768,768,0.9999991138938781,0.017841935038305872,0.9986962190352021,0.9871175523349437,1.0,0.993517017828201,0.9807544120134568,0.06673543273919359,0.98046875,0.9428571428571428,0.8571428571428571,0.8979591836734694,0.9803785216230946,0.06067998795428759,0.9817708333333334,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.019244701880421267,0.04889349770088772,80/10/10,n=180 lr=0.05 split=80/10/10
90,0.1,0.8,0.1,0.1,6136,768,768,1.0,0.016622825934858657,0.9990221642764016,0.9903069466882067,1.0,0.9951298701298701,0.9792132614129719,0.06547778083671212,0.98046875,0.9428571428571428,0.8571428571428571,0.8979591836734694,0.9831789050312929,0.062005315891529224,0.9778645833333334,0.8846153846153846,0.8961038961038961,0.8903225806451613,0.020786738587028064,0.04885495490185346,80/10/10,n=90 lr=0.1 split=80/10/10
